Address,Lat,Long,Type,Bed,Bath,Parking,Bond,Price
"4/27 Roseberry Street, Ascot Vale VIC 3032",-37.77464165634696,144.908795372702,Apartment/Unit/Flat,2,1,1,2390.0,550
"97 Waverley Street, Moonee Ponds VIC 3039",-37.7636127,144.9061917,Townhouse,4,3,1,3910.0,900
"2 Prince Street, Maribyrnong VIC 3032",-37.78389925,144.8869525331835,House,3,1,2,2694.0,620
"5/5 Addison Street, Moonee Ponds VIC 3039",-37.77013252939802,144.92772158679944,Apartment/Unit/Flat,2,1,1,1955.0,450
"15 Bent Street, Moonee Ponds VIC 3039",-37.7617568,144.9276759,House,3,1,1,3129.0,720
"1311/33 Blackwood Street, North Melbourne VIC 3051",-37.801358971578814,144.95510015665894,Apartment/Unit/Flat,2,1,0,3259.0,750
"104/525 Mt Alexander Road, Moonee Ponds VIC 3039",-37.7706082,144.9259247,Apartment/Unit/Flat,1,1,1,1955.0,450
"13 Birch Ln, Kensington VIC 3031",-37.7929961,144.9211182,Townhouse,1,1,1,2020.0,465
"8/9 Fabian Court, Maribyrnong VIC 3032",-37.77351856690473,144.89362090510735,Apartment/Unit/Flat,2,1,1,2564.0,590
"1202/72 Wests Road, Maribyrnong VIC 3032",-37.7700102,144.88256303768617,Apartment/Unit/Flat,2,2,1,2824.0,650
"176 Errol Street, North Melbourne VIC 3051",-37.8006795,144.95032131119592,House,3,1,0,3803.0,875
"6/77 Walter Street, Ascot Vale VIC 3032",-37.775248186696665,144.90821186157967,Apartment/Unit/Flat,2,1,1,1955.0,450
"A207/348 Macaulay Road, Kensington VIC 3031",-37.794758494595456,144.93313114492014,New Apartments/Off the Plan,3,2,0,1000.0,1273
"A206/348 Macaulay Road, Kensington VIC 3031",-37.794758494595456,144.93313114492014,New Apartments/Off the Plan,2,2,0,1000.0,923
"C402/348 Macaulay Road, Kensington VIC 3031",-37.794758494595456,144.93313114492014,New Apartments/Off the Plan,1,1,0,1000.0,745
"C302/348 Macaulay Road, Kensington VIC 3031",-37.794758494595456,144.93313114492014,New Apartments/Off the Plan,1,1,0,1000.0,674
"A402/348 Macaulay Road, Kensington VIC 3031",-37.794758494595456,144.93313114492014,New Apartments/Off the Plan,2,1,0,1000.0,783
"A311/348 Macaulay Road, Kensington VIC 3031",-37.794758494595456,144.93313114492014,New Apartments/Off the Plan,1,1,0,1000.0,614
"26A Haines Street, North Melbourne VIC 3051",-37.798761542873216,144.9435462941704,Townhouse,4,2,1,9000.0,1500
"33 Blackwood st, North Melbourne VIC 3051",-37.800689250000005,144.95517389315467,Carspace,0,0,1,270.0,62
"26 Lilardia Avenue, Maribyrnong VIC 3032",-37.785831200000004,144.89283378273586,House,3,2,2,3150.0,725
"11/3-7 Turner Street, Moonee Ponds VIC 3039",-37.761918726671865,144.93640824585395,Townhouse,2,1,1,2281.0,525
"46/4 Wests Road, Maribyrnong VIC 3032",-37.771729179990984,144.8817612880285,Apartment/Unit/Flat,2,2,1,2151.0,495
"19 Huntly Street, Moonee Ponds VIC 3039",-37.764481,144.9068403,Apartment/Unit/Flat,3,1,1,2955.0,680
"5/41 Fisher Parade, Ascot Vale VIC 3032",-37.786861281143565,144.9050568274583,Townhouse,4,2,2,4780.0,1
North Melbourne VIC 3051,-37.7985747,144.9451741,Apartment/Unit/Flat,2,1,1,3258.0,750
"143A Raleigh Rd, Maribyrnong VIC 3032",-37.7691107,144.8869764,Townhouse,3,2,2,3476.0,800
"A405/348 Macaulay Road, Kensington VIC 3031",-37.794758494595456,144.93313114492014,New Apartments/Off the Plan,2,2,0,1000.0,853
"310/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Apartment/Unit/Flat,1,1,0,1564.0,360
"507/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Studio,1,1,0,1564.0,360
"67 Victoria street, Flemington VIC 3031",-37.7865325,144.9343497,House,2,1,0,2694.0,620
"9 Victoria Street, Flemington VIC 3031",-37.7879737,144.9332905,House,3,2,0,2998.0,690
"510/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Apartment/Unit/Flat,1,1,0,1564.0,360
"18 Wingate Avenue, Ascot Vale VIC 3032",-37.7790204,144.9203267,House,3,1,1,2781.0,640
"6/600 Epsom Road, Flemington VIC 3031",-37.78201064480414,144.9160078904524,Apartment/Unit/Flat,2,2,0,2433.0,560
"G02/54 Villiers St, North Melbourne VIC 3051",-37.7996223244651,144.9528361183579,Apartment/Unit/Flat,3,2,1,3823.0,880
"10 Ascot Vale Road, Flemington VIC 3031",-37.7865567,144.92182695146062,House,2,1,1,2607.0,600
"301/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Studio,1,1,0,1564.0,360
"311/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Apartment/Unit/Flat,1,1,0,1564.0,360
"210/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Studio,1,1,0,1564.0,680
"105/33 Arden Street, North Melbourne VIC 3051",-37.79988943163724,144.94008030203716,Apartment/Unit/Flat,1,1,1,2303.0,530
"36 The Ridgeway, Kensington VIC 3031",-37.7943691,144.92518221886644,House,2,1,0,2976.0,685
"508/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Apartment/Unit/Flat,1,1,0,1564.0,360
"106/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Studio,1,1,0,1564.0,360
"2 Fairbairn Drive, Kensington VIC 3031",-37.79552395,144.91828200921657,House,5,3,1,4258.0,980
"303/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Apartment/Unit/Flat,1,1,0,1564.0,360
"503/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Studio,1,1,0,1564.0,360
"307/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Apartment/Unit/Flat,1,1,0,1564.0,360
"502/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Studio,1,1,0,1564.0,360
"309/7 Thomas Holmes Street, Maribyrnong VIC 3032",-37.7839702105686,144.89244059818955,Apartment/Unit/Flat,1,1,1,2064.0,475
"4.06/69 Flemington Road, North Melbourne VIC 3051",-37.7919779560112,144.94515072124267,Apartment/Unit/Flat,3,2,1,3823.0,880
"G02/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Apartment/Unit/Flat,1,1,0,1564.0,360
"502/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Apartment/Unit/Flat,1,1,0,1564.0,360
"308/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Studio,1,1,0,1499.0,345
"105/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Studio,1,1,0,1564.0,360
"603/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Apartment/Unit/Flat,1,1,0,1564.0,360
"601/6-8 High Street, North Melbourne VIC 3051",-37.799628677932255,144.95401569425013,Apartment/Unit/Flat,1,1,0,1412.0,325
"G01/8-10 Vale Street, North Melbourne VIC 3051",-37.79987482040482,144.95359429358206,Apartment/Unit/Flat,1,1,0,1564.0,360
"1.04/69 Flemington Road, North Melbourne VIC 3051",-37.7919779560112,144.94515072124267,Apartment/Unit/Flat,2,1,0,2824.0,650
"2112/15 Everage Street, Moonee Ponds VIC 3039",-37.765580943587445,144.92213227353255,Apartment/Unit/Flat,1,1,1,2390.0,550
"290 Maribyrnong Road, Moonee Ponds VIC 3039",-37.770186,144.9038015,Villa,4,1,0,,1
"CP132/171 Flemington Road, North Melbourne VIC 3051",-37.7919779560112,144.94515072124267,Carspace,1,1,0,,35
"25/69 River Street, Richmond VIC 3121",-37.8153943,145.0134574,Apartment/Unit/Flat,2,2,2,3476.0,800.0
"20/69 Palmer Street, Richmond VIC 3121",-37.818758,145.0068563,Apartment/Unit/Flat,2,2,2,3476.0,800.0
"B206/20 Burnley Street, Richmond VIC 3121",-37.81264965,145.0091813775704,Apartment/Unit/Flat,1,1,1,2173.0,500.0
"G01/42 Cameron Street, Richmond VIC 3121",-37.8168308,144.9987931,Apartment/Unit/Flat,2,2,0,4258.0,980.0
"402/261 Bridge Road, Richmond VIC 3121",-37.8180168,144.9981049,Apartment/Unit/Flat,2,2,0,3780.0,870.0
"108/228 Church Street, Richmond VIC 3121",-37.8342952,144.9965962,Apartment/Unit/Flat,2,2,0,3693.0,850.0
"617/261 Bridge Road, Richmond VIC 3121",-37.8180168,144.9981049,Apartment/Unit/Flat,3,2,0,5648.0,1.0
"2 Allowah Terrace, Richmond VIC 3121",-37.818992,144.9958493,House,3,1,1,4237.0,975.0
"505/136 Burnley Street, Richmond VIC 3121",-37.8174292,145.0084053,Apartment/Unit/Flat,2,1,1,2933.0,675.0
"6/50 Palmer Street, Richmond VIC 3121",-37.818758,145.0068563,Apartment/Unit/Flat,2,2,1,3889.0,895.0
"5/23 Park Street, Richmond VIC 3121",-37.82361395373121,145.01301221929478,Apartment/Unit/Flat,1,1,1,2086.0,480.0
"203/261 Swan Street, Richmond VIC 3121",-37.8258686,145.0013326,Apartment/Unit/Flat,1,1,0,1999.0,460.0
"14/9 Tennyson Street, Richmond VIC 3121",-37.82398144898155,144.99166614427875,Apartment/Unit/Flat,3,1,1,3346.0,770.0
"202/77 Abinger Street, Richmond VIC 3121",-37.82037210774817,145.0019324697335,Apartment/Unit/Flat,2,2,1,3150.0,725.0
"302/84 Cutter Street, Richmond VIC 3121",-37.82656285,145.00803847920713,Apartment/Unit/Flat,1,1,1,2825.0,650.0
"205/59 Stawell Street, Richmond VIC 3121",-37.82134066823485,145.0103826519599,Apartment/Unit/Flat,1,1,1,2651.0,610.0
"307/10 Bromham Place, Richmond VIC 3121",-37.81435805330561,144.99818190566901,Apartment/Unit/Flat,2,2,1,3259.0,750.0
"312/246 Church Street, Richmond VIC 3121",-37.8181748,144.999062,Apartment/Unit/Flat,1,1,0,3281.0,755.0
"B513/163 Cremorne Street, Richmond VIC 3121",-37.82655894731737,144.9908870532107,Apartment/Unit/Flat,1,1,1,2173.0,500.0
"63 Westbank Terrace, Richmond VIC 3121",-37.8225972,145.0130322,Apartment/Unit/Flat,1,1,1,2607.0,590.0
"73 Cutter Street, Richmond VIC 3121",-37.8258018,145.008608,House,2,1,0,3389.0,780.0
"6 Richmond Terrace, Richmond VIC 3121",-37.8218092,144.989946,House,2,1,0,3215.0,740.0
"716/261 Bridge Road, Richmond VIC 3121",-37.8180168,144.9981049,Apartment/Unit/Flat,3,2,0,5518.0,1.0
"7/34 Leslie Street, Richmond VIC 3121",-37.81278751384058,145.00711491384183,Apartment/Unit/Flat,1,1,1,1955.0,450.0
"55 Davison Street, Richmond VIC 3121",-37.8151239,145.0078228,House,3,2,2,5611.0,1.0
"39 Canterbury St, Richmond VIC 3121",-37.8243759,145.0067375,House,4,4,3,21000.0,3.0
"2/1a Glasshouse St, Richmond VIC 3121",-37.82283003887043,145.00972153461012,Townhouse,3,2,2,8148.0,1.0
"8B Yorkshire St, Richmond VIC 3121",-37.8318351,144.9979995,Townhouse,4,3,1,9777.0,1.0
"5/9 Somerset Street, Richmond VIC 3121",-37.815694317733424,145.00263804715962,Apartment/Unit/Flat,1,1,1,1934.0,445.0
"10/323 Church Street, Richmond VIC 3121",-37.8342952,144.9965962,Townhouse,3,2,2,6518.0,1.0
"301/2 Mcgoun Street, Richmond VIC 3121",-37.81690743891937,144.99575232963718,Studio,1,1,1,1956.0,450.0
"7/58 Type Street, Richmond VIC 3121",-37.82116022321112,145.00963117344904,Apartment/Unit/Flat,2,1,1,2064.0,475.0
"249 Church Street, Richmond VIC 3121",-37.8192898,144.9992866,House,3,1,2,,1050.0
"6/45 York Street, Richmond VIC 3121",-37.81313351201472,144.9931535616461,Apartment/Unit/Flat,1,1,1,2564.0,590.0
"709/8 Howard Street, Richmond VIC 3121",-37.8329139,144.9974687,Townhouse,3,2,2,6000.0,1.0
"89 Duke Street, Richmond VIC 3121",-37.8254744,145.0034926,House,3,2,2,6000.0,1.0
"325 Swan St, Richmond VIC 3121",-37.8261824,145.0042107,Apartment/Unit/Flat,3,1,2,3259.0,750.0
"17 Mary Street, Richmond VIC 3121",-37.81989575,145.00232019999999,House,2,1,0,3129.0,720.0
"10/263 Lennox Street, Richmond VIC 3121",-37.81335515722243,144.9954414227533,Apartment/Unit/Flat,1,1,1,2173.0,500.0
"148 Stawell Street, Richmond VIC 3121",-37.82134066823485,145.0103826519599,House,2,1,1,3693.0,850.0
"12 Wangaratta Street, Richmond VIC 3121",-37.8228598,144.9925751,House,2,1,0,3049.0,700.0
"106 Somerset Street, Richmond VIC 3121",-37.816101,145.0051698,House,2,1,0,3607.0,830.0
"19 Bennett Street, Richmond VIC 3121",-37.8123154,145.0063984,House,2,1,1,3368.0,775.0
"9/63 Richmond Terrace, Richmond VIC 3121",-37.82218012481978,144.9955134213035,Apartment/Unit/Flat,2,1,1,2390.0,550.0
"131 Stawell Street, Richmond VIC 3121",-37.8243492,145.0100673,House,2,2,1,3911.0,900.0
"29 Tanner Street, Richmond VIC 3121",-37.8229572,144.9906462,House,3,1,0,3802.0,875.0
"225/8 Garfield St, Richmond VIC 3121",-37.81188549315218,144.99387753744892,Apartment/Unit/Flat,1,1,1,2499.0,575.0
"14/4 Smith Street, Richmond VIC 3121",-37.812538231054496,144.9945143357503,Apartment/Unit/Flat,1,1,1,1651.0,380.0
"8/2 Gardner Street, Richmond VIC 3121",-37.8184561,145.005315,Apartment/Unit/Flat,1,1,0,1695.0,390.0
"7/165 Lennox Street, Richmond VIC 3121",-37.81335515722243,144.9954414227533,Townhouse,2,1,1,3042.0,700.0
"212/63 Stawell Street, Richmond VIC 3121",-37.82134066823485,145.0103826519599,Apartment/Unit/Flat,1,1,1,2172.0,500.0
"502/310-312 Swan Street, Richmond VIC 3121",-37.82608757641879,145.00168410016408,Apartment/Unit/Flat,2,2,0,2824.0,650.0
"1/48 Bell Street, Richmond VIC 3121",-37.8250498255687,145.0019246458896,Townhouse,2,1,1,3889.0,895.0
"2 Glasshouse Street, Richmond VIC 3121",-37.8227493,145.0096825,House,3,2,3,7821.0,1.0
"703/33 Judd Street, Richmond VIC 3121",-37.81717325363977,144.99523740285298,Apartment/Unit/Flat,1,1,0,2216.0,510.0
"8/34 Davison Street, Richmond VIC 3121",-37.81288813476597,145.00822319667415,Apartment/Unit/Flat,1,1,0,1738.0,400.0
"6/197 Lennox Street, Richmond VIC 3121",-37.81335515722243,144.9954414227533,Apartment/Unit/Flat,2,1,1,2607.0,600.0
"206/32 Bosisto Street, Richmond VIC 3121",-37.81695897850965,144.99713701369114,Apartment/Unit/Flat,2,1,1,2825.0,650.0
"405/132 Burnley Street, Richmond VIC 3121",-37.8174292,145.0084053,Apartment/Unit/Flat,2,1,1,2933.0,675.0
"195 Burnley Street, Richmond VIC 3121",-37.8203956,145.0083416,House,2,1,1,3476.0,800.0
"2/44 Type Street, Richmond VIC 3121",-37.82116022321112,145.00963117344904,Apartment/Unit/Flat,1,1,1,1564.0,
"614/2 Mcgoun Street, Richmond VIC 3121",-37.81690743891937,144.99575232963718,Apartment/Unit/Flat,1,1,1,2716.0,625.0
"704/246 Bridge Road, Richmond VIC 3121",-37.8186671,144.9989588,Apartment/Unit/Flat,2,2,0,4114.0,947.0
"617/14 David st, Richmond VIC 3121",-37.81469000661599,145.01183897942755,Apartment/Unit/Flat,2,1,2,3000.0,749.0
"47 Bendigo Street, Richmond VIC 3121",-37.8252197,145.0121216,Townhouse,2,2,1,4128.0,950.0
"A/4 Queen Street, Richmond VIC 3121",-37.82665841129939,145.01106859153555,House,3,2,2,5500.0,1100.0
"14 David Street, Richmond VIC 3121",-37.8154472,145.0111626,Apartment/Unit/Flat,2,1,1,4000.0,1.0
"27A Waltham Street, Richmond VIC 3121",-37.819623258476085,144.99689641873096,House,3,4,2,8604.0,1.0
"55 Tanner Street, Richmond VIC 3121",-37.8230101,144.9918478,House,2,1,1,3172.0,730.0
"503/39 Appleton Street, Richmond VIC 3121",-37.8155548858581,145.0107978601959,Apartment/Unit/Flat,1,1,1,,560.0
"202/14 David St, Richmond VIC 3121",-37.81469000661599,145.01183897942755,Apartment/Unit/Flat,1,1,1,2477.0,570.0
"5/249 Burnley St, Richmond VIC 3121",-37.81278139555488,145.00962999504335,Apartment/Unit/Flat,1,1,1,2499.0,575.0
"1/4 Little Buckingham Street, Richmond VIC 3121",-37.81438590403402,145.00306524559838,Townhouse,2,2,1,3607.0,830.0
"1/86 Type Street, Richmond VIC 3121",-37.82116022321112,145.00963117344904,Townhouse,3,2,1,7500.0,1195.0
"401/312 Swan Street, Richmond VIC 3121",-37.82608757641879,145.00168410016408,Apartment/Unit/Flat,2,2,1,3042.0,700.0
"22 Wrede Pl, Richmond VIC 3121",-37.813398,144.9911757,Townhouse,2,1,1,3259.0,750.0
"47 Lincoln Street, Richmond VIC 3121",-37.8128288,145.0032463,Townhouse,4,2,1,6301.0,1.0
"602/631 Victoria Street, Abbotsford VIC 3067",-37.8109392,145.00928822047,Apartment/Unit/Flat,1,1,0,2346.0,540.0
"1/687 Toorak Road, Toorak VIC 3142",-37.842114622901136,145.01766815266447,Apartment/Unit/Flat,1,1,1,2824.0,650.0
"307/251 Johnston Street, Abbotsford VIC 3067",-37.8004015,144.99479405681268,Apartment/Unit/Flat,1,1,1,2521.0,580.0
"301/4 Acacia Place, Abbotsford VIC 3067",-37.8114950676285,145.01404114244494,Apartment/Unit/Flat,1,1,0,2086.0,480.0
"2 Loxton Street, Kew VIC 3101",-37.8167709,145.0584509,House,3,1,1,3911.0,900.0
"B332/631 Victoria Street, Abbotsford VIC 3067",-37.8109392,145.00928822047,Apartment/Unit/Flat,2,2,1,3433.0,790.0
"63 Haines Street, Hawthorn VIC 3122",-37.8179337,145.0411644,House,2,1,2,3889.0,895.0
"3/175 Power Street, Hawthorn VIC 3122",-37.817262348883936,145.02719867719782,Apartment/Unit/Flat,1,1,1,1955.0,450.0
"210/4 Acacia Place, Abbotsford VIC 3067",-37.8114950676285,145.01404114244494,Apartment/Unit/Flat,2,1,1,2825.0,650.0
"109/92 Kinkora Road, Hawthorn VIC 3122",-37.81661866273974,145.03162335242493,Apartment/Unit/Flat,2,1,1,2824.0,650.0
"21/125 Turner Street, Abbotsford VIC 3067",-37.79930850412236,144.9974359932847,Apartment/Unit/Flat,2,1,1,3042.0,700.0
"7/141 Riversdale Road, Hawthorn VIC 3122",-37.828276499547556,145.0302193636095,Apartment/Unit/Flat,1,1,1,1738.0,400.0
"21 Hambledon Road, Hawthorn VIC 3122",-37.8331078,145.0294672,House,2,1,0,3150.0,725.0
"5/28 Wattle Road, Hawthorn VIC 3122",-37.82489551742767,145.0303556107329,Apartment/Unit/Flat,2,1,1,2824.0,650.0
"3/51 Bruce Street, Toorak VIC 3142",-37.837182317576236,145.00847655823873,Apartment/Unit/Flat,1,1,1,2390.0,550.0
"2/22 Park St, Abbotsford VIC 3067",-37.80745368744177,144.99417587377027,Apartment/Unit/Flat,2,1,0,3042.0,700.0
"2/78 Auburn Road, Hawthorn VIC 3122",-37.83564528399341,145.0426088579892,Townhouse,2,1,2,3585.0,825.0
"1/36 Grange Road, Toorak VIC 3142",-37.83319587481845,145.01216422313897,Apartment/Unit/Flat,1,1,1,2390.0,550.0
"611 Victoria Street, Abbotsford VIC 3067",-37.810374591155416,144.9988183593993,Apartment/Unit/Flat,0,1,1,2824.0,650.0
"1 Brazier Grove, Kew VIC 3101",-37.7965182,145.0288263,House,4,3,2,9000.0,1.0
"145 Eglinton Street, Kew VIC 3101",-37.8007959,145.0435726,House,5,1,1,3911.0,900.0
"714/20 Shamrock St, Abbotsford VIC 3067",-37.81023447134347,145.0077839476505,Apartment/Unit/Flat,1,1,0,1955.0,450.0
"228/20 Shamrock Street, Abbotsford VIC 3067",-37.81023447134347,145.0077839476505,Apartment/Unit/Flat,2,1,0,2390.0,550.0
"5/1 St Georges Road, Toorak VIC 3142",-37.83373783427806,145.0169792523957,Apartment/Unit/Flat,1,1,0,1608.0,370.0
"5/41 Morang Rd, Hawthorn VIC 3122",-37.823717782622744,145.02413359351803,Apartment/Unit/Flat,1,1,1,1955.0,450.0
"2/13 Creswick Street, Hawthorn VIC 3122",-37.81664723874866,145.0165223366508,Apartment/Unit/Flat,2,1,1,2520.0,580.0
"5/497-499 Glenferrie Road, Hawthorn VIC 3122",-37.82610449603389,145.0347059310883,Apartment/Unit/Flat,3,1,2,3302.0,760.0
"4/50 Grove Road, Hawthorn VIC 3122",-37.81479135824023,145.02515084402066,Apartment/Unit/Flat,2,1,1,2173.0,500.0
"5/21 Hartington Street, Kew VIC 3101",-37.80013002344591,145.04245325295722,Apartment/Unit/Flat,2,1,1,2390.0,550.0
"3/40 Washington Street, Toorak VIC 3142",-37.838183262062884,145.00950968670685,Apartment/Unit/Flat,3,2,2,6300.0,1050.0
"5/18 Lansell Road, Toorak VIC 3142",-37.83799263328185,145.01646147492582,House,3,2,2,7170.0,1.0
"82/145 Canterbury Road, Toorak VIC 3142",-37.842914667619674,145.01043662062224,Studio,1,1,0,1568.0,425.0
"2/41 Morang Road, Hawthorn VIC 3122",-37.823717782622744,145.02413359351803,Apartment/Unit/Flat,1,1,1,1955.0,450.0
"10 Fairchild St, Abbotsford VIC 3067",-37.8099348,145.0017847,House,2,1,0,3563.0,820.0
"G5/46 Lansell Road, Toorak VIC 3142",-37.83425,145.0193322,Apartment/Unit/Flat,1,1,1,2108.0,485.0
"19 Walpole Street, Kew VIC 3101",-37.805489,145.0314062,Apartment/Unit/Flat,2,2,1,2800.0,1.0
"604/118 High Street, Kew VIC 3101",-37.8080771,145.0285163,Apartment/Unit/Flat,2,2,1,2824.0,650.0
"h604/12 Trenerry Crescent, Abbotsford VIC 3067",-37.7996378,145.0016736,Apartment/Unit/Flat,1,1,1,2216.0,510.0
"1/6 Mountain Grove, Kew VIC 3101",-37.812751399999996,145.0586407,Apartment/Unit/Flat,3,2,1,3802.0,875.0
"413/4 Acacia Place, Abbotsford VIC 3067",-37.8114950676285,145.01404114244494,Apartment/Unit/Flat,2,2,1,2825.0,650.0
"LG05/627 Victoria Street, Abbotsford VIC 3067",-37.81068625,145.00854605396518,Apartment/Unit/Flat,1,1,1,2281.0,525.0
"102/21 Riversdale Road, Hawthorn VIC 3122",-37.828276499547556,145.0302193636095,Apartment/Unit/Flat,2,2,2,3693.0,850.0
"5/2-4 Warra Street, Toorak VIC 3142",-37.83965055493168,145.02996641407475,Apartment/Unit/Flat,2,1,1,2564.0,590.0
"519/311 Burwood Rd, Hawthorn VIC 3122",-37.82327627184813,145.04091710762566,Apartment/Unit/Flat,1,1,1,2499.0,575.0
"10/2-4 Warra Street, Toorak VIC 3142",-37.8395649,145.0278204,Apartment/Unit/Flat,2,1,1,2607.0,600.0
"604B/609 Victoria Street, Abbotsford VIC 3067",-37.8107516,145.00781599155198,Apartment/Unit/Flat,2,2,1,3172.0,730.0
"6/1 Coppin Grove, Hawthorn VIC 3122",-37.822592101269805,145.01719591741772,Apartment/Unit/Flat,2,1,1,2564.0,590.0
"15 Duke Street, Kew VIC 3101",-37.7955587,145.0331895,House,4,2,2,8400.0,1.0
"210/383 Burwood Rd, Hawthorn VIC 3122",-37.82327627184813,145.04091710762566,Studio,0,1,0,1391.0,320.0
"13 Canberra Rd, Toorak VIC 3142",-37.8354394,145.0099194,House,5,4,2,30000.0,5.0
"110/383 Burwood Road, Hawthorn VIC 3122",-37.82327627184813,145.04091710762566,Apartment/Unit/Flat,0,1,0,1434.0,330.0
"1/1295 Burke Road, Kew VIC 3101",-37.81103520123158,145.06049842141272,Apartment/Unit/Flat,3,1,1,3672.0,845.0
"2/30 Elm Street, Hawthorn VIC 3122",-37.813082781942114,145.01852964617697,Apartment/Unit/Flat,2,1,1,2151.0,495.0
